,0
14194,0
14195,0
14196,1
14197,1
14198,0
14199,0
14200,1
14201,0
14202,0
14203,0
14204,1
14205,1
14206,0
14207,0
14208,1
14209,1
14210,1
14211,0
14212,1
14213,1
14214,2
14215,0
14216,1
14217,1
14218,1
14219,1
14220,1
14221,1
14222,0
14223,0
14224,2
14225,1
14226,1
14227,0
14228,0
14229,1
14230,1
14231,1
14232,0
14233,1
14234,1
14235,1
14236,1
14237,0
14238,1
14239,0
14240,1
14241,1
14242,0
14243,0
14244,0
14245,1
14246,0
14247,1
14248,1
14249,0
14250,0
14251,0
14252,1
14253,0
14254,0
14255,0
14256,0
14257,1
14258,1
14259,1
14260,2
14261,0
14262,0
14263,1
14264,1
14265,1
14266,0
14267,0
14268,1
14269,0
14270,0
14271,0
14272,1
14273,0
14274,0
14275,0
14276,1
14277,1
14278,1
14279,0
14280,0
14281,1
14282,0
14283,1
14284,0
14285,0
14286,0
14287,1
14288,1
14289,1
14290,0
14291,0
14292,0
14293,1
14294,0
14295,1
14296,2
14297,0
14298,0
14299,1
14300,1
14301,2
14302,0
14303,0
14304,0
14305,0
14306,0
14307,1
14308,0
14309,0
14310,0
14311,2
14312,1
14313,0
14314,1
14315,1
14316,7
14317,1
14318,1
14319,0
14320,1
14321,2
14322,1
14323,0
14324,0
14325,0
14326,1
14327,0
14328,0
14329,0
14330,1
14331,0
14332,1
14333,2
14334,0
14335,0
14336,0
14337,1
14338,1
14339,0
14340,0
14341,1
14342,0
14343,1
14344,1
14345,1
14346,0
14347,1
14348,2
14349,1
14350,1
14351,1
14352,0
14353,1
14354,1
14355,1
14356,1
14357,1
14358,1
14359,0
14360,0
14361,0
14362,1
14363,1
14364,0
14365,1
14366,1
14367,2
14368,0
14369,2
14370,0
14371,2
14372,0
14373,1
14374,1
14375,0
14376,0
14377,2
14378,1
14379,1
14380,1
14381,0
14382,1
14383,1
14384,1
14385,1
14386,1
14387,0
14388,0
14389,1
14390,1
14391,1
14392,0
14393,2
14394,1
14395,0
14396,0
14397,1
14398,1
14399,0
14400,1
14401,0
14402,1
14403,0
14404,1
14405,0
14406,0
14407,1
14408,3
14409,0
14410,0
14411,0
14412,1
14413,1
14414,0
14415,0
14416,1
14417,2
14418,1
14419,0
14420,0
14421,1
14422,2
14423,0
14424,1
14425,1
14426,1
14427,1
14428,1
14429,1
14430,2
14431,1
14432,1
14433,1
14434,1
14435,1
14436,0
14437,1
14438,1
14439,0
14440,0
14441,2
14442,2
14443,1
14444,1
14445,0
14446,3
14447,1
14448,0
14449,0
14450,0
14451,0
14452,1
14453,0
14454,0
14455,0
14456,0
14457,1
14458,1
14459,0
14460,1
14461,2
14462,1
14463,1
14464,2
14465,1
14466,2
14467,1
14468,0
14469,0
14470,0
14471,1
14472,1
14473,1
14474,1
14475,1
14476,0
14477,1
14478,1
14479,1
14480,1
14481,1
14482,0
14483,0
14484,1
14485,2
14486,1
14487,0
14488,0
14489,1
14490,1
14491,2
14492,1
14493,1
14494,0
14495,1
14496,0
14497,1
14498,0
14499,1
14500,1
14501,1
14502,0
14503,0
14504,1
14505,0
14506,1
14507,0
14508,0
14509,0
14510,1
14511,1
14512,1
14513,0
14514,1
14515,0
14516,0
14517,1
14518,1
14519,1
14520,1
14521,1
14522,1
14523,2
14524,1
14525,1
14526,1
14527,0
14528,1
14529,1
14530,0
14531,2
14532,0
14533,1
14534,0
14535,0
14536,1
14537,1
14538,2
14539,1
14540,0
14541,1
14542,1
14543,1
14544,1
14545,0
14546,0
14547,1
14548,1
14549,2
14550,1
14551,0
14552,1
14553,1
14554,0
14555,1
14556,1
14557,0
14558,1
14559,1
14560,1
14561,1
14562,0
14563,1
14564,0
14565,1
14566,1
14567,1
14568,0
14569,1
14570,1
14571,0
14572,0
14573,0
14574,1
14575,1
14576,1
14577,0
14578,1
14579,1
14580,0
14581,0
14582,1
14583,1
14584,2
14585,1
14586,1
14587,0
14588,0
14589,0
14590,1
14591,0
14592,0
14593,0
14594,1
14595,1
14596,2
14597,0
14598,0
14599,0
14600,1
14601,0
14602,1
14603,0
14604,1
14605,0
14606,0
14607,1
14608,2
14609,1
14610,2
14611,1
14612,0
14613,0
14614,1
14615,1
14616,0
14617,1
14618,1
14619,1
14620,2
14621,1
14622,0
14623,1
14624,0
14625,0
14626,2
14627,1
14628,0
14629,1
14630,1
14631,1
14632,1
14633,1
14634,0
14635,1
14636,0
14637,0
14638,1
14639,0
14640,0
14641,1
14642,0
14643,1
14644,1
14645,1
14646,2
14647,0
14648,0
14649,0
14650,1
14651,0
14652,0
14653,1
14654,1
14655,0
14656,0
14657,1
14658,0
14659,1
14660,1
14661,0
14662,1
14663,1
14664,0
14665,1
14666,1
14667,0
14668,2
14669,1
14670,2
14671,1
14672,1
14673,1
14674,3
14675,1
14676,0
14677,1
14678,0
14679,0
14680,0
14681,0
14682,0
14683,0
14684,0
14685,1
14686,0
14687,0
14688,1
14689,1
14690,0
14691,0
14692,1
14693,1
14694,1
14695,1
14696,0
14697,1
14698,1
14699,0
14700,1
14701,0
14702,1
14703,0
14704,0
14705,0
14706,2
14707,1
14708,0
14709,1
14710,1
14711,1
14712,1
14713,1
14714,0
14715,0
14716,1
14717,1
14718,1
14719,0
14720,0
14721,1
14722,1
14723,3
14724,1
14725,1
14726,0
14727,1
14728,1
14729,0
14730,0
14731,0
14732,1
14733,1
14734,0
14735,1
14736,2
14737,1
14738,0
14739,1
14740,1
14741,0
14742,1
14743,0
14744,0
14745,0
14746,2
14747,0
14748,0
14749,1
14750,1
14751,0
14752,1
14753,2
14754,0
14755,1
14756,1
14757,0
14758,0
14759,0
14760,1
14761,1
14762,0
14763,0
14764,1
14765,1
14766,0
14767,1
14768,1
14769,0
14770,0
14771,3
14772,1
14773,1
14774,1
14775,1
14776,1
14777,1
14778,1
14779,1
14780,1
14781,1
14782,3
14783,1
14784,1
14785,0
14786,1
14787,0
14788,0
14789,1
14790,0
14791,0
14792,1
14793,1
14794,0
14795,1
14796,1
14797,0
14798,1
14799,2
14800,0
14801,1
14802,0
14803,1
14804,2
14805,0
14806,1
14807,0
14808,1
14809,1
14810,1
14811,1
14812,1
14813,1
14814,1
14815,0
14816,1
14817,0
14818,1
14819,0
14820,1
14821,1
14822,0
14823,0
14824,1
14825,1
14826,0
14827,0
14828,0
14829,0
14830,0
14831,1
14832,2
14833,1
14834,0
14835,1
14836,1
14837,0
14838,1
14839,1
14840,0
14841,1
14842,1
14843,1
14844,1
14845,1
14846,0
14847,1
14848,1
14849,1
14850,1
14851,1
14852,0
14853,1
14854,0
14855,0
14856,0
14857,1
14858,1
14859,1
14860,2
14861,2
14862,0
14863,0
14864,0
14865,1
14866,0
14867,1
14868,1
14869,1
14870,0
14871,0
14872,1
14873,0
14874,1
14875,1
14876,0
14877,0
14878,1
14879,0
14880,1
14881,0
14882,1
14883,1
14884,0
14885,1
14886,0
14887,2
14888,0
14889,1
14890,0
14891,0
14892,1
14893,0
14894,1
14895,0
14896,1
14897,0
14898,1
14899,0
14900,1
14901,0
14902,1
14903,0
14904,1
14905,0
14906,3
14907,0
14908,1
14909,1
14910,1
14911,2
14912,1
14913,1
14914,2
14915,1
14916,1
14917,0
14918,1
14919,1
14920,1
14921,1
14922,2
14923,0
14924,0
14925,1
14926,0
14927,0
14928,0
14929,1
14930,1
14931,1
14932,1
14933,1
14934,0
14935,1
14936,1
14937,2
14938,1
14939,1
14940,1
14941,1
14942,0
14943,1
14944,1
14945,1
14946,1
14947,0
14948,0
14949,2
14950,0
14951,1
14952,1
14953,1
14954,1
14955,0
14956,1
14957,1
14958,0
14959,0
14960,1
14961,1
14962,1
14963,1
14964,1
14965,1
14966,0
14967,0
14968,0
14969,1
14970,1
14971,0
14972,1
14973,1
14974,0
14975,0
14976,0
14977,1
14978,0
14979,1
14980,1
14981,0
14982,0
14983,1
14984,0
14985,1
14986,1
14987,0
14988,0
14989,1
14990,1
14991,1
14992,1
14993,1
14994,0
14995,1
14996,0
14997,1
14998,0
14999,0
15000,4
15001,1
15002,1
15003,0
15004,2
15005,0
15006,1
15007,0
15008,0
15009,1
15010,1
15011,1
15012,2
15013,1
15014,1
15015,3
15016,0
15017,1
15018,0
15019,1
15020,1
15021,1
15022,2
15023,1
15024,0
15025,0
15026,1
15027,1
15028,2
15029,1
15030,1
15031,3
15032,0
15033,0
15034,0
15035,0
15036,1
15037,1
15038,1
15039,0
15040,1
15041,2
15042,2
15043,1
15044,0
15045,0
15046,1
15047,0
15048,1
15049,1
15050,0
15051,1
15052,0
15053,3
15054,1
15055,0
15056,1
15057,0
15058,0
15059,1
15060,1
15061,2
15062,0
15063,0
15064,1
15065,1
15066,1
15067,0
15068,0
15069,0
15070,1
15071,1
15072,0
15073,0
15074,1
15075,1
15076,1
15077,0
15078,0
15079,0
15080,0
15081,1
15082,0
15083,1
15084,1
15085,0
15086,1
15087,0
15088,0
15089,0
15090,1
15091,0
15092,0
15093,1
15094,1
15095,0
15096,1
15097,0
15098,1
15099,5
15100,0
15101,1
15102,1
15103,0
15104,1
15105,0
15106,1
15107,1
15108,0
15109,3
15110,0
15111,0
15112,1
15113,0
15114,1
15115,1
15116,2
15117,0
15118,0
15119,1
15120,0
15121,0
15122,0
15123,1
15124,2
15125,1
15126,1
15127,0
15128,1
15129,1
15130,3
15131,1
15132,1
15133,2
15134,1
15135,2
15136,1
15137,1
15138,1
15139,2
15140,1
15141,1
15142,0
15143,1
15144,1
15145,0
15146,1
15147,1
15148,0
15149,0
15150,0
15151,1
15152,0
15153,0
15154,1
15155,1
15156,1
15157,1
15158,1
15159,0
15160,1
15161,0
15162,1
15163,0
15164,1
15165,0
15166,1
15167,2
15168,1
15169,0
15170,1
15171,2
15172,0
15173,1
15174,1
15175,0
15176,1
15177,1
15178,0
15179,1
15180,1
15181,1
15182,1
15183,1
15184,1
15185,1
15186,5
15187,2
15188,0
15189,1
15190,1
15191,1
15192,0
15193,0
15194,0
15195,0
15196,0
15197,1
15198,1
15199,1
15200,2
15201,1
15202,0
15203,1
15204,1
15205,0
15206,0
15207,1
15208,1
15209,2
15210,2
15211,0
15212,1
15213,1
15214,1
15215,0
15216,1
15217,0
15218,3
15219,1
15220,0
15221,0
15222,1
15223,0
15224,1
15225,0
15226,1
15227,1
15228,0
15229,0
15230,0
15231,1
15232,1
15233,1
15234,0
15235,1
15236,0
15237,0
15238,1
15239,0
15240,0
15241,2
15242,1
15243,2
15244,2
15245,1
15246,1
15247,1
15248,1
15249,1
15250,1
15251,1
15252,0
15253,0
15254,0
15255,1
15256,1
15257,1
15258,1
15259,0
15260,1
15261,0
15262,1
15263,1
15264,0
15265,0
15266,1
15267,1
15268,0
15269,1
15270,1
15271,1
15272,1
15273,0
15274,0
15275,0
15276,0
15277,0
15278,2
15279,0
15280,1
15281,1
15282,2
15283,1
15284,0
15285,1
15286,1
15287,1
15288,0
15289,1
15290,0
15291,1
15292,0
15293,1
15294,0
15295,2
15296,4
15297,1
15298,0
15299,0
15300,0
15301,1
15302,1
15303,0
15304,1
15305,1
15306,1
15307,0
15308,0
15309,1
15310,1
15311,0
15312,1
15313,0
15314,1
15315,0
15316,0
15317,0
15318,0
15319,2
15320,1
15321,1
15322,1
15323,1
15324,1
15325,0
15326,0
15327,4
15328,0
15329,1
15330,0
15331,1
15332,1
15333,0
15334,2
15335,0
15336,0
15337,0
15338,0
15339,0
15340,2
15341,1
15342,1
15343,1
15344,0
15345,1
15346,1
15347,1
15348,0
15349,1
15350,1
15351,0
15352,1
15353,1
15354,1
15355,0
15356,0
15357,1
15358,1
15359,1
15360,1
15361,1
15362,0
15363,1
15364,1
15365,0
15366,0
15367,1
15368,0
15369,0
15370,0
15371,0
15372,0
15373,1
15374,1
15375,0
15376,0
15377,1
15378,0
15379,1
15380,1
15381,1
15382,0
15383,1
15384,0
15385,0
15386,1
15387,1
15388,1
15389,1
15390,1
15391,1
15392,1
15393,1
15394,0
15395,1
15396,1
15397,1
15398,1
15399,1
15400,1
15401,1
15402,0
15403,0
15404,1
15405,0
15406,0
15407,0
15408,0
15409,0
15410,2
15411,0
15412,1
15413,1
15414,1
15415,2
15416,0
15417,0
15418,1
15419,1
15420,0
15421,1
15422,0
15423,1
15424,1
15425,0
15426,1
15427,1
15428,0
15429,0
15430,1
15431,1
15432,0
15433,1
15434,0
15435,0
15436,2
15437,1
15438,1
15439,1
15440,0
15441,1
15442,1
15443,1
15444,1
15445,1
15446,1
15447,0
15448,1
15449,1
15450,0
15451,1
15452,0
15453,0
15454,1
15455,1
15456,1
15457,1
15458,2
15459,1
15460,0
15461,1
15462,1
15463,0
15464,1
15465,1
15466,1
15467,1
15468,4
15469,0
15470,1
15471,1
15472,1
15473,1
15474,1
15475,1
15476,1
15477,1
15478,1
15479,0
15480,3
15481,0
15482,0
15483,1
15484,0
15485,2
15486,1
15487,1
15488,0
15489,1
15490,0
15491,0
15492,0
15493,1
15494,2
15495,0
15496,1
15497,1
15498,1
15499,0
15500,1
15501,1
15502,1
15503,0
15504,0
15505,0
15506,1
15507,1
15508,1
15509,0
15510,1
15511,1
15512,0
15513,1
15514,0
15515,0
15516,1
15517,0
15518,1
15519,0
15520,0
15521,1
15522,0
15523,1
15524,1
15525,0
15526,0
15527,1
15528,0
15529,1
15530,1
15531,1
15532,1
15533,1
15534,1
15535,1
15536,1
15537,1
15538,1
15539,0
15540,1
15541,1
15542,1
15543,0
15544,0
15545,1
15546,1
15547,1
15548,1
15549,1
15550,1
15551,0
15552,2
15553,0
15554,0
15555,1
15556,0
15557,1
15558,0
15559,0
15560,0
15561,2
15562,2
15563,0
15564,0
15565,1
15566,0
15567,0
15568,1
15569,0
15570,0
15571,1
15572,1
15573,1
15574,1
15575,0
15576,0
15577,1
15578,1
15579,1
15580,1
15581,0
15582,1
15583,0
15584,1
15585,0
15586,0
15587,1
15588,1
15589,1
15590,1
15591,1
15592,1
15593,1
15594,1
15595,1
15596,0
15597,1
15598,1
15599,0
15600,0
15601,1
15602,1
15603,0
15604,1
15605,1
15606,0
15607,1
15608,1
15609,2
15610,0
15611,1
15612,0
15613,1
15614,1
15615,0
15616,1
15617,0
15618,1
15619,0
15620,1
15621,0
15622,0
15623,0
15624,2
15625,1
15626,0
15627,0
15628,1
15629,0
15630,0
15631,1
15632,1
15633,0
15634,0
15635,1
15636,1
15637,0
15638,1
15639,0
15640,1
15641,2
15642,2
15643,1
15644,1
15645,2
15646,0
15647,0
15648,1
15649,1
15650,0
15651,0
15652,0
15653,1
15654,2
15655,1
15656,0
15657,1
15658,0
15659,1
15660,0
15661,2
15662,1
15663,1
15664,0
15665,1
15666,1
15667,0
15668,1
15669,1
15670,0
15671,0
15672,0
15673,1
15674,1
15675,0
15676,0
15677,0
15678,1
15679,0
15680,3
15681,1
15682,1
15683,1
15684,0
15685,1
15686,0
15687,2
15688,1
15689,1
15690,0
15691,0
15692,1
15693,1
15694,0
15695,0
15696,0
15697,0
15698,1
15699,2
15700,0
15701,1
15702,1
15703,1
15704,1
15705,1
15706,2
15707,1
15708,1
15709,0
15710,0
15711,0
15712,0
15713,1
15714,1
15715,0
15716,0
15717,1
15718,0
15719,1
15720,2
15721,1
15722,0
15723,1
15724,0
15725,3
15726,2
15727,1
15728,1
15729,0
15730,0
15731,1
15732,0
15733,0
15734,3
15735,1
15736,0
15737,1
15738,1
15739,0
15740,0
15741,1
15742,1
15743,1
15744,0
15745,0
15746,0
15747,0
15748,0
15749,0
15750,0
15751,0
15752,1
15753,1
15754,1
15755,1
15756,0
15757,0
15758,0
15759,1
15760,1
15761,0
15762,0
15763,1
15764,0
15765,1
15766,3
15767,0
15768,2
15769,1
15770,0
15771,1
15772,0
15773,1
15774,0
15775,0
15776,1
15777,0
15778,0
15779,1
15780,0
15781,0
15782,1
15783,1
15784,1
15785,1
15786,1
15787,4
15788,0
15789,0
15790,1
15791,0
15792,1
15793,0
15794,1
15795,0
15796,0
15797,1
15798,1
15799,0
15800,1
15801,0
15802,1
15803,0
15804,1
15805,1
15806,0
15807,0
15808,1
15809,1
15810,2
15811,1
15812,2
15813,1
15814,1
15815,1
15816,1
15817,1
15818,1
15819,1
15820,1
15821,0
15822,1
15823,0
15824,1
15825,1
15826,0
15827,0
15828,1
15829,1
15830,1
15831,0
15832,1
15833,1
15834,0
15835,0
15836,0
15837,1
15838,1
15839,1
15840,1
15841,1
15842,1
15843,1
15844,0
15845,0
15846,0
15847,1
15848,1
15849,1
15850,1
15851,0
15852,1
15853,0
15854,1
15855,0
15856,1
15857,0
15858,1
15859,1
15860,1
15861,1
15862,1
15863,2
15864,1
15865,1
15866,0
15867,1
15868,0
15869,1
15870,1
15871,1
15872,1
15873,0
15874,1
15875,0
15876,0
15877,0
15878,1
15879,1
15880,0
15881,1
15882,0
15883,1
15884,1
15885,1
15886,1
15887,0
15888,1
15889,2
15890,0
15891,1
15892,1
15893,0
15894,1
15895,1
15896,1
15897,0
15898,1
15899,0
15900,1
15901,1
15902,1
15903,1
15904,1
15905,1
15906,0
15907,0
15908,0
15909,1
15910,0
15911,0
15912,1
15913,1
15914,1
15915,1
15916,2
15917,1
15918,0
15919,1
15920,0
15921,1
15922,1
15923,1
15924,1
15925,1
15926,1
15927,1
15928,1
15929,1
15930,1
15931,0
15932,0
15933,0
15934,0
15935,1
15936,0
15937,0
15938,1
15939,1
15940,1
15941,1
15942,1
15943,1
15944,1
15945,0
15946,0
15947,0
15948,0
15949,1
15950,1
15951,0
15952,1
15953,0
15954,1
15955,1
15956,1
15957,1
15958,1
15959,2
15960,0
15961,1
15962,1
15963,1
15964,0
15965,0
15966,0
15967,1
15968,0
15969,0
15970,1
15971,0
15972,1
15973,2
15974,1
15975,1
15976,1
15977,0
15978,0
15979,0
15980,1
15981,0
15982,1
15983,1
15984,1
15985,1
15986,1
15987,1
15988,0
15989,0
15990,1
15991,2
15992,1
15993,1
15994,3
15995,0
15996,1
15997,0
15998,0
15999,0
16000,1
16001,3
16002,1
16003,0
16004,1
16005,1
16006,1
16007,1
16008,0
16009,1
16010,1
16011,1
16012,0
16013,1
16014,2
16015,1
16016,1
16017,1
16018,1
16019,1
16020,1
16021,0
16022,0
16023,2
16024,2
16025,1
16026,0
16027,0
16028,1
16029,0
16030,2
16031,0
16032,3
16033,0
16034,2
16035,0
16036,2
16037,2
16038,1
16039,0
16040,1
16041,1
16042,0
16043,0
16044,1
16045,0
16046,1
16047,1
16048,1
16049,1
16050,1
16051,1
16052,1
16053,0
16054,0
16055,1
16056,1
16057,2
16058,0
16059,0
16060,0
16061,1
16062,1
16063,0
16064,1
16065,1
16066,0
16067,0
16068,1
16069,1
16070,0
16071,0
16072,1
16073,2
16074,0
16075,1
16076,1
16077,0
16078,1
16079,1
16080,1
16081,1
16082,0
16083,1
16084,0
16085,0
16086,1
16087,1
16088,1
16089,1
16090,0
16091,0
16092,1
16093,1
16094,1
16095,0
16096,1
16097,0
16098,1
16099,1
16100,1
16101,0
16102,1
16103,1
16104,1
16105,1
16106,0
16107,1
16108,1
16109,1
16110,0
16111,0
16112,1
16113,0
16114,1
16115,0
16116,1
16117,0
16118,0
16119,1
16120,1
16121,2
16122,1
16123,1
16124,0
16125,0
16126,0
16127,3
16128,0
16129,1
16130,0
16131,1
16132,0
16133,0
16134,0
16135,1
16136,0
16137,0
16138,0
16139,0
16140,1
16141,1
16142,0
16143,1
16144,1
16145,0
16146,1
16147,1
16148,0
16149,1
16150,1
16151,1
16152,1
16153,0
16154,1
16155,1
16156,0
16157,0
16158,1
16159,1
16160,0
16161,1
16162,1
16163,1
16164,1
16165,1
16166,0
16167,0
16168,1
16169,1
16170,0
16171,0
16172,1
16173,1
16174,0
16175,1
16176,1
16177,1
16178,0
16179,1
16180,1
16181,0
16182,0
16183,0
16184,0
16185,1
16186,0
16187,1
16188,0
16189,2
16190,1
16191,1
16192,1
16193,1
16194,1
16195,1
16196,1
16197,0
16198,0
16199,1
16200,1
16201,1
16202,0
16203,1
16204,0
16205,1
16206,0
16207,1
16208,1
16209,1
16210,2
16211,1
16212,1
16213,0
16214,1
16215,2
16216,1
16217,1
16218,0
16219,1
16220,1
16221,0
16222,1
16223,0
16224,1
16225,1
16226,0
16227,0
16228,1
16229,0
16230,1
16231,1
16232,0
16233,2
16234,2
16235,2
16236,0
16237,1
16238,1
16239,1
16240,0
16241,0
16242,1
16243,0
16244,0
16245,1
16246,2
16247,0
16248,1
16249,1
16250,0
16251,1
16252,0
16253,0
16254,1
16255,0
16256,0
16257,1
16258,2
16259,0
16260,2
16261,1
16262,1
16263,0
16264,0
16265,0
16266,1
16267,1
16268,0
16269,1
16270,0
16271,0
16272,1
16273,0
16274,1
16275,1
16276,1
16277,1
16278,0
16279,1
16280,2
16281,1
16282,1
16283,0
16284,1
16285,1
16286,1
16287,0
16288,0
16289,1
16290,1
16291,1
16292,0
16293,1
16294,1
16295,0
16296,0
16297,0
16298,1
16299,1
16300,1
16301,1
16302,1
16303,1
16304,1
16305,1
16306,1
16307,0
16308,0
16309,1
16310,1
16311,0
16312,1
16313,1
16314,0
16315,0
16316,1
16317,1
16318,0
16319,1
16320,0
16321,0
16322,2
16323,1
16324,0
16325,2
16326,1
16327,1
16328,1
16329,1
16330,0
16331,1
16332,0
16333,1
16334,1
16335,1
16336,0
16337,0
16338,1
16339,0
16340,1
16341,1
16342,1
16343,1
16344,1
16345,1
16346,1
16347,0
16348,0
16349,1
16350,1
16351,1
16352,1
16353,0
16354,1
16355,0
16356,1
16357,0
16358,0
16359,1
16360,0
16361,1
16362,0
16363,1
16364,0
16365,0
16366,0
16367,1
16368,1
16369,1
16370,1
16371,0
16372,0
16373,1
16374,1
16375,1
16376,1
16377,1
16378,1
16379,0
16380,1
16381,1
16382,0
16383,0
16384,0
16385,0
16386,0
16387,1
16388,0
16389,1
16390,0
16391,0
16392,0
16393,1
16394,1
16395,2
16396,1
16397,1
16398,1
16399,1
16400,0
16401,0
16402,1
16403,0
16404,1
16405,0
16406,1
16407,0
16408,0
16409,0
16410,1
16411,0
16412,1
16413,1
16414,1
16415,1
16416,1
16417,1
16418,1
16419,0
16420,2
16421,1
16422,0
16423,0
16424,0
16425,0
16426,0
16427,1
16428,1
16429,3
16430,0
16431,1
16432,1
16433,0
16434,0
16435,1
16436,1
16437,0
16438,1
16439,0
16440,2
16441,1
16442,1
16443,0
16444,1
16445,1
16446,0
16447,0
16448,0
16449,1
16450,1
16451,1
16452,0
16453,1
16454,2
16455,0
16456,1
16457,0
16458,1
16459,1
16460,0
16461,1
16462,1
16463,0
16464,1
16465,0
16466,1
16467,0
16468,0
16469,1
16470,1
16471,1
16472,3
16473,1
16474,1
16475,0
16476,1
16477,2
16478,0
16479,2
16480,1
16481,1
16482,0
16483,0
16484,0
16485,1
16486,2
16487,0
16488,1
16489,1
16490,1
16491,1
16492,0
16493,0
16494,0
16495,0
16496,0
16497,1
16498,0
16499,2
16500,1
16501,1
16502,1
16503,0
16504,1
16505,0
16506,0
16507,0
16508,1
16509,1
16510,0
16511,0
16512,1
16513,1
16514,0
16515,0
16516,0
16517,0
16518,1
16519,0
16520,2
16521,2
16522,4
16523,1
16524,0
16525,0
16526,0
16527,0
16528,0
16529,2
16530,1
16531,1
16532,0
16533,1
16534,0
16535,0
16536,1
16537,0
16538,1
16539,0
16540,1
16541,2
16542,1
16543,1
16544,2
16545,1
16546,3
16547,1
16548,1
16549,0
16550,3
16551,0
16552,2
16553,0
16554,1
16555,1
16556,0
16557,0
16558,1
16559,0
16560,0
16561,0
16562,1
16563,0
16564,1
16565,0
16566,0
16567,0
16568,0
16569,0
16570,1
16571,2
16572,1
16573,2
16574,1
16575,1
16576,2
16577,1
16578,1
16579,1
16580,0
16581,1
16582,2
16583,1
16584,0
16585,1
16586,0
16587,0
16588,1
16589,1
16590,1
16591,1
16592,1
16593,1
16594,1
16595,1
16596,0
16597,0
16598,0
16599,0
16600,1
16601,2
16602,1
16603,1
16604,1
16605,1
16606,0
16607,1
16608,0
16609,1
16610,0
16611,0
16612,1
16613,2
16614,1
16615,1
16616,1
16617,0
16618,1
16619,0
16620,1
16621,1
16622,1
16623,0
16624,0
16625,1
16626,1
16627,1
16628,0
16629,0
16630,1
16631,1
16632,1
16633,0
16634,2
16635,1
16636,1
16637,0
16638,1
16639,1
16640,1
16641,0
16642,2
16643,0
16644,2
16645,0
16646,1
16647,1
16648,0
16649,1
16650,0
16651,1
16652,1
16653,0
16654,1
16655,1
16656,1
16657,1
16658,0
16659,0
16660,1
16661,1
16662,1
16663,0
16664,0
16665,1
16666,1
16667,0
16668,1
16669,0
16670,1
16671,0
16672,0
16673,0
16674,2
16675,1
16676,1
16677,0
16678,0
16679,1
16680,1
16681,1
16682,0
16683,5
16684,0
16685,1
16686,1
16687,1
16688,1
16689,1
16690,0
16691,0
16692,1
16693,0
16694,1
16695,0
16696,1
16697,1
16698,0
16699,0
16700,1
16701,1
16702,1
16703,0
16704,1
16705,1
16706,0
16707,0
16708,0
16709,0
16710,1
16711,1
16712,1
16713,2
16714,1
16715,0
16716,1
16717,2
16718,0
16719,0
16720,1
16721,1
16722,2
16723,0
16724,0
16725,1
16726,1
16727,1
16728,1
16729,1
16730,0
16731,1
16732,1
16733,1
16734,1
16735,1
16736,0
16737,0
16738,1
16739,1
16740,0
16741,1
16742,1
16743,0
16744,0
16745,1
16746,1
16747,0
16748,2
16749,2
16750,1
16751,0
16752,0
16753,0
16754,0
16755,0
16756,2
16757,0
16758,1
16759,0
16760,0
16761,2
16762,1
16763,0
16764,1
16765,0
16766,1
16767,0
16768,1
16769,1
16770,1
16771,1
16772,1
16773,1
16774,1
16775,0
16776,1
16777,0
16778,0
16779,1
16780,0
16781,1
16782,0
16783,1
16784,1
16785,1
16786,1
16787,0
16788,1
16789,1
16790,1
16791,1
16792,0
16793,0
16794,1
16795,1
16796,1
16797,0
16798,1
16799,1
16800,0
16801,0
16802,0
16803,1
16804,0
16805,0
16806,0
16807,0
16808,0
16809,1
16810,0
16811,0
16812,0
16813,1
16814,1
16815,0
16816,1
16817,1
16818,0
16819,1
16820,1
16821,2
16822,0
16823,0
16824,1
16825,2
16826,0
16827,3
16828,1
16829,1
16830,0
16831,1
16832,0
16833,0
16834,1
16835,1
16836,0
16837,1
16838,1
16839,1
16840,1
16841,1
16842,0
16843,1
16844,1
16845,0
16846,2
16847,0
16848,1
16849,1
16850,0
16851,0
16852,1
16853,1
16854,0
16855,0
16856,2
16857,0
16858,0
16859,0
16860,1
16861,0
16862,0
16863,0
16864,0
16865,1
16866,0
16867,0
16868,1
16869,1
16870,1
16871,1
16872,1
16873,1
16874,0
16875,0
16876,1
16877,1
16878,0
16879,1
16880,1
16881,1
16882,0
16883,1
16884,0
16885,0
16886,0
16887,0
16888,1
16889,1
16890,0
16891,2
16892,0
16893,1
16894,1
16895,1
16896,0
16897,1
16898,0
16899,1
16900,0
16901,0
16902,1
16903,1
16904,4
16905,1
16906,1
16907,1
16908,0
16909,0
16910,1
16911,0
16912,0
16913,1
16914,0
16915,2
16916,0
16917,1
16918,0
16919,1
16920,0
16921,1
16922,1
16923,1
16924,1
16925,0
16926,1
16927,0
16928,0
16929,0
16930,0
16931,1
16932,1
16933,0
16934,0
16935,0
16936,1
16937,1
16938,1
16939,0
16940,0
16941,1
16942,0
16943,0
16944,1
16945,0
16946,1
16947,0
16948,1
16949,0
16950,1
16951,0
16952,1
16953,1
16954,1
16955,0
16956,0
16957,5
16958,0
16959,0
16960,1
16961,0
16962,2
16963,0
16964,1
16965,0
16966,0
16967,1
16968,1
16969,0
16970,1
16971,3
16972,1
16973,1
16974,1
16975,1
16976,2
16977,1
16978,0
16979,0
16980,1
16981,1
16982,1
16983,0
16984,0
16985,0
16986,0
16987,0
16988,0
16989,0
16990,0
16991,2
16992,2
